loss,accuracy,val_loss,val_accuracy,architecture,epoch,version,params,labels,timestamp
0.21270635724067688,0.9248932003974915,0.20826412737369537,0.9298561215400696,EfficientNetV2L,10,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.20413163304328918,0.9329885244369507,0.24380016326904297,0.9172661900520325,EfficientNetV2L,11,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.19847072660923004,0.9325388073921204,0.20480872690677643,0.9289568066596985,EfficientNetV2L,12,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.19524721801280975,0.9379357099533081,0.21796491742134094,0.9262589812278748,EfficientNetV2L,13,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.18508942425251007,0.9356870055198669,0.2335411161184311,0.9244604110717773,EfficientNetV2L,14,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.19882750511169434,0.9338880181312561,0.24612312018871307,0.9181654453277588,EfficientNetV2L,15,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.19389688968658447,0.9356870055198669,0.2206343710422516,0.923561155796051,EfficientNetV2L,16,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.18473298847675323,0.9392849206924438,0.23967808485031128,0.9181654453277588,EfficientNetV2L,17,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.17917555570602417,0.941533625125885,0.2180161476135254,0.9289568066596985,EfficientNetV2L,18,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1755930334329605,0.9422082304954529,0.2631602883338928,0.9244604110717773,EfficientNetV2L,19,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.17948758602142334,0.9383854269981384,0.2402856945991516,0.9244604110717773,EfficientNetV2L,20,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.16748449206352234,0.9419833421707153,0.2429753839969635,0.9271582961082458,EfficientNetV2L,21,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1746390461921692,0.944456934928894,0.2539273798465729,0.9190647602081299,EfficientNetV2L,22,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15841352939605713,0.9471553564071655,0.2189999222755432,0.9325539469718933,EfficientNetV2L,23,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1596524566411972,0.9476051330566406,0.2921757698059082,0.9208633303642273,EfficientNetV2L,24,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15799637138843536,0.9469305276870728,0.2641856372356415,0.9127697944641113,EfficientNetV2L,25,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.14885374903678894,0.952102541923523,0.2351495772600174,0.9280575513839722,EfficientNetV2L,26,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.16778019070625305,0.9442320466041565,0.24040545523166656,0.9307553768157959,EfficientNetV2L,27,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.16978719830513,0.9433326125144958,0.24465437233448029,0.9217625856399536,EfficientNetV2L,28,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1582067310810089,0.9451315402984619,0.2423667013645172,0.9226618409156799,EfficientNetV2L,29,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.17113327980041504,0.9419833421707153,0.2427220195531845,0.9262589812278748,EfficientNetV2L,30,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15372726321220398,0.9487294554710388,0.2728724479675293,0.9172661900520325,EfficientNetV2L,31,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15821829438209534,0.9440072178840637,0.24262262880802155,0.9271582961082458,EfficientNetV2L,32,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1720941662788391,0.9433326125144958,0.27995261549949646,0.9181654453277588,EfficientNetV2L,33,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1678018867969513,0.9462559223175049,0.23040054738521576,0.9262589812278748,EfficientNetV2L,34,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15668810904026031,0.9460310339927673,0.2785302996635437,0.9100719690322876,EfficientNetV2L,35,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15636132657527924,0.9469305276870728,0.26855263113975525,0.9109712243080139,EfficientNetV2L,36,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15982474386692047,0.9496289491653442,0.25812041759490967,0.9190647602081299,EfficientNetV2L,37,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1565934121608734,0.9482797384262085,0.2332688421010971,0.9253597259521484,EfficientNetV2L,38,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15152621269226074,0.9469305276870728,0.26835542917251587,0.9109712243080139,EfficientNetV2L,39,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.14385688304901123,0.9518776535987854,0.27149149775505066,0.9262589812278748,EfficientNetV2L,40,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.14422011375427246,0.9505284428596497,0.2608782947063446,0.9217625856399536,EfficientNetV2L,41,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.14401815831661224,0.9505284428596497,0.27154606580734253,0.9190647602081299,EfficientNetV2L,42,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1348516196012497,0.9565999507904053,0.2448829561471939,0.9253597259521484,EfficientNetV2L,43,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.13015979528427124,0.9595232605934143,0.24541141092777252,0.9226618409156799,EfficientNetV2L,44,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.15845707058906555,0.9467056393623352,0.2416287660598755,0.9262589812278748,EfficientNetV2L,45,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.13532324135303497,0.9532269239425659,0.2601785659790039,0.9154676198959351,EfficientNetV2L,46,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.14026674628257751,0.9527771472930908,0.2682749032974243,0.9172661900520325,EfficientNetV2L,47,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.13840319216251373,0.9554756283760071,0.21253901720046997,0.9370503425598145,EfficientNetV2L,48,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.13841073215007782,0.9536766409873962,0.2615267336368561,0.9244604110717773,EfficientNetV2L,49,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.1360277533531189,0.9527771472930908,0.23916354775428772,0.9262589812278748,EfficientNetV2L,50,4,"{""image_size"": [150, 150], ""augmentation"": {""horizontal_flip"": true, ""vertical_flip"": true, ""fill_mode"": ""nearest""}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 00:01:22.127966
0.3843422532081604,0.8779226541519165,0.225168839097023,0.932493269443512,EfficientNetV2L,1,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.18759214878082275,0.9404226541519165,0.20610344409942627,0.9333933591842651,EfficientNetV2L,2,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.13148075342178345,0.9608812928199768,0.21228016912937164,0.9306930899620056,EfficientNetV2L,3,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.10406678169965744,0.9685251712799072,0.26702266931533813,0.9126912951469421,EfficientNetV2L,4,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.07628607749938965,0.9784172773361206,0.247650608420372,0.9270927309989929,EfficientNetV2L,5,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.07205788046121597,0.9777427911758423,0.23975567519664764,0.932493269443512,EfficientNetV2L,6,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.06063654646277428,0.9822391867637634,0.26111099123954773,0.9153915643692017,EfficientNetV2L,7,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.0464790053665638,0.9871852397918701,0.3008876442909241,0.9216921925544739,EfficientNetV2L,8,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.04104522988200188,0.9894334673881531,0.25932276248931885,0.9360936284065247,EfficientNetV2L,9,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.04513585940003395,0.9880845546722412,0.23923850059509277,0.9306930899620056,EfficientNetV2L,10,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.03598606586456299,0.9898830652236938,0.25171294808387756,0.9315931797027588,EfficientNetV2L,11,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.033817484974861145,0.9912320375442505,0.2801656723022461,0.9216921925544739,EfficientNetV2L,12,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.02763386256992817,0.9946042895317078,0.2903868556022644,0.9252925515174866,EfficientNetV2L,13,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.021272486075758934,0.9946042895317078,0.3508685827255249,0.9099910259246826,EfficientNetV2L,14,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.01859925128519535,0.9959532618522644,0.3999558389186859,0.917191743850708,EfficientNetV2L,15,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.020813951268792152,0.9950539469718933,0.2868277430534363,0.9270927309989929,EfficientNetV2L,16,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.012657009065151215,0.9979766011238098,0.4187307059764862,0.9144914746284485,EfficientNetV2L,17,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.015361838974058628,0.9970773458480835,0.3192344307899475,0.9153915643692017,EfficientNetV2L,18,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.015522795729339123,0.9959532618522644,0.2927243411540985,0.9216921925544739,EfficientNetV2L,19,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.03343299776315689,0.9914568066596985,0.6770007014274597,0.8883888125419617,EfficientNetV2L,20,5,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": true, ""dropout"": 0}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:00:42.714658
0.8770398497581482,0.7144784331321716,0.2825590670108795,0.9126912951469421,EfficientNetV2L,1,6,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": false, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:15:17.449982
0.4609832763671875,0.8424010872840881,0.24402236938476562,0.9252925515174866,EfficientNetV2L,2,6,"{""image_size"": [150, 150], ""augmentation"": {}, ""model"": {""pooling"": ""max"", ""dense"": 64, ""bn"": false, ""dropout"": 0.5}, ""training"": {""lr"": 0.001}}","[""cup"", ""fork"", ""glass"", ""knife"", ""plate"", ""spoon""]",2022-12-21 02:15:17.449982
